Member Pending Events Report
Member                Club Number           Event Type Name       Employee Name         Start Date Time       Status Name           
Jerry Seinfeld        3001                  Pilates               Kenneth Maynard       07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3001                  Personal Training     Ray Orbison           07/09/2014 04:10 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3001                  Pilates               Nathan Lockwood       07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Samuel L. Jackson     07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3001                  Zumba                 Pam Beasley           07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3001                  Pilates               Todd Jones            07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3001                  Personal Training     Kenneth Maynard       07/09/2014 04:10 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3001                  Zumba                 Opie Griffith         07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Marty McFly           07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3001                  Kick Boxing           Venus Flytrap         07/09/2014 04:10 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Leon Theprofessional  07/09/2014 04:31 PM   Pending               
Jerry Seinfeld        3001                  Pilates               Ray Orbison           07/09/2014 04:31 PM   Pending               
Jerry Seinfeld        3001                  Personal Training     Venus Flytrap         07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Todd Jones            07/09/2014 04:31 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Leon Theprofessional  07/09/2014 04:31 PM   Pending               
Jerry Seinfeld        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:31 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Opie Griffith         07/09/2014 04:31 PM   Cancelled             
Jerry Seinfeld        3001                  Zumba                 Pam Beasley           07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Marty McFly           07/09/2014 04:31 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Leon Theprofessional  07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Pam Beasley           07/09/2014 04:31 PM   Cancelled             
Jerry Seinfeld        3001                  Pilates               Leon Theprofessional  07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Venus Flytrap         07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Kenneth Maynard       07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3001                  Pilates               Ray Orbison           07/09/2014 04:31 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Nathan Lockwood       07/09/2014 04:31 PM   Pending               
Jerry Seinfeld        3001                  Personal Training     Todd Jones            07/09/2014 04:31 PM   Cancelled             
Jerry Seinfeld        3001                  Zumba                 Marty McFly           07/09/2014 04:31 PM   Complete              
Jerry Seinfeld        3001                  Pilates               Venus Flytrap         07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3001                  Pilates               Marty McFly           07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3001                  Pilates               Kenneth Maynard       07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3001                  Kick Boxing           Kenneth Maynard       07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3001                  Kick Boxing           Venus Flytrap         07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3001                  Zumba                 Opie Griffith         07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Kenneth Maynard       07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Pam Beasley           07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3001                  Kick Boxing           Opie Griffith         07/09/2014 04:41 PM   Complete              
Jerry Seinfeld        3001                  Personal Training     Marty McFly           07/09/2014 04:41 PM   Cancelled             
Jerry Seinfeld        3001                  Personal Training     Nathan Lockwood       07/09/2014 04:41 PM   Pending               
Jerry Seinfeld        3002                  Kick Boxing           Todd Jones            07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3002                  Kick Boxing           Samuel L. Jackson     07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3002                  Pilates               Samuel L. Jackson     07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3002                  Pilates               Venus Flytrap         07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3002                  Zumba                 Opie Griffith         07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3002                  Personal Training     Pam Beasley           07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3002                  Pilates               Venus Flytrap         07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3002                  Personal Training     Ray Orbison           07/09/2014 02:29 PM   Pending               
Jerry Seinfeld        3002                  Zumba                 Samuel L. Jackson     07/09/2014 02:29 PM   Complete              
Jerry Seinfeld        3002                  Personal Training     Samuel L. Jackson     07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3002                  Kick Boxing           Samuel L. Jackson     07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3002                  Pilates               Leon Theprofessional  07/09/2014 02:29 PM   Cancelled             
Jerry Seinfeld        3002                  Kick Boxing           Marty McFly           07/09/2014 02:29 PM   Cancelled             
